anos de gestao;qualificacao do gestor;porte;lucro
58;Posgraduacao;pequena;58037
58;Posgraduacao;pequena;58198
58;EnsinoMedio;pequena;58358
59;EnsinoMedio;media;58519
59;EnsinoMedio;media;58679
59;EnsinoMedio;grande;58840
59;EnsinoMedio;pequena;59000
59;EnsinoMedio;pequena;59160
59;EnsinoMedio;pequena;59321
59;EnsinoMedio;pequena;59481
60;EnsinoMedio;media;59642
60;EnsinoMedio;media;59802
60;EnsinoMedio;grande;59963
60;EnsinoMedio;pequena;60123
60;EnsinoMedio;pequena;60284
60;EnsinoMedio;pequena;60444
61;EnsinoMedio;pequena;60604
61;EnsinoMedio;media;60765
61;EnsinoMedio;media;60925
61;EnsinoMedio;grande;61086
61;EnsinoMedio;pequena;61246
61;Graduacao;pequena;61407
62;Graduacao;pequena;61567
62;Graduacao;pequena;61727
62;Graduacao;media;61888
62;Graduacao;media;62048
62;Graduacao;grande;62209
62;Graduacao;pequena;62369
63;Graduacao;pequena;62530
63;Graduacao;pequena;62690
63;Graduacao;pequena;62851
63;Posgraduacao;media;63011
63;Posgraduacao;media;63171
63;Posgraduacao;grande;63332
63;Posgraduacao;pequena;63492
64;Posgraduacao;pequena;63653
64;Posgraduacao;pequena;63813
64;Posgraduacao;pequena;63974
64;Posgraduacao;media;64134
64;Posgraduacao;media;64295
64;Posgraduacao;grande;64455
65;Posgraduacao;pequena;64615
65;Posgraduacao;pequena;64776
65;Posgraduacao;pequena;64936
65;Posgraduacao;pequena;65097
65;Posgraduacao;media;65257
65;Posgraduacao;media;65418
66;EnsinoMedio;grande;65578
66;EnsinoMedio;pequena;65738
66;EnsinoMedio;pequena;65899
66;EnsinoMedio;pequena;66059
66;EnsinoMedio;pequena;66220
66;EnsinoMedio;media;66380
67;EnsinoMedio;media;66541
67;EnsinoMedio;grande;66701
67;EnsinoMedio;pequena;66862
67;EnsinoMedio;pequena;67022
67;EnsinoMedio;pequena;67182
67;EnsinoMedio;pequena;67343
68;EnsinoMedio;media;67503
68;EnsinoMedio;media;67664
68;EnsinoMedio;grande;67824
68;EnsinoMedio;pequena;67985
68;EnsinoMedio;pequena;68145
68;EnsinoMedio;pequena;68305
68;EnsinoMedio;pequena;68466
69;Graduacao;media;68626
69;Graduacao;media;68787
69;Graduacao;grande;68947
69;Graduacao;pequena;69108
69;Graduacao;pequena;69268
69;Graduacao;pequena;69429
70;Graduacao;pequena;69589
70;Graduacao;media;69749
70;Graduacao;media;69910
70;Graduacao;grande;70070
70;Posgraduacao;pequena;70231
70;Posgraduacao;pequena;70391
71;Posgraduacao;pequena;70552
71;Posgraduacao;pequena;70712
71;Posgraduacao;media;70873
71;Posgraduacao;media;71033
71;Posgraduacao;grande;71193
71;Posgraduacao;pequena;71354
72;Posgraduacao;pequena;71514
72;Posgraduacao;pequena;71675
72;Posgraduacao;pequena;71835
72;Posgraduacao;media;71996
72;Posgraduacao;media;72156
72;Posgraduacao;grande;72316
72;Posgraduacao;pequena;72477
73;Posgraduacao;pequena;72637
73;EnsinoMedio;pequena;72798
73;EnsinoMedio;pequena;72958
73;EnsinoMedio;media;73119
73;EnsinoMedio;media;73279
73;EnsinoMedio;grande;73440
74;EnsinoMedio;pequena;73600
74;EnsinoMedio;pequena;73760
74;EnsinoMedio;pequena;73921
74;EnsinoMedio;pequena;74081
74;EnsinoMedio;media;74242
74;EnsinoMedio;media;74402
75;EnsinoMedio;grande;74563
75;EnsinoMedio;pequena;74723
75;EnsinoMedio;pequena;74884
75;EnsinoMedio;pequena;75044
75;EnsinoMedio;pequena;75204
75;EnsinoMedio;media;75365
76;EnsinoMedio;media;75525
76;EnsinoMedio;grande;75686
76;Graduacao;pequena;75846
76;Graduacao;pequena;76007
76;Graduacao;pequena;76167
76;Graduacao;pequena;76327
76;Graduacao;media;76488
77;Graduacao;media;76648
77;Graduacao;grande;76809
77;Graduacao;pequena;76969
77;Graduacao;pequena;77130
77;Graduacao;pequena;77290
77;Posgraduacao;pequena;77451
78;Posgraduacao;media;77611
78;Posgraduacao;media;77771
78;Posgraduacao;grande;77932
78;Posgraduacao;pequena;78092
78;Posgraduacao;pequena;78253
78;Posgraduacao;pequena;78413
79;Posgraduacao;pequena;78574
79;Posgraduacao;media;78734
79;Posgraduacao;media;78895
79;Posgraduacao;grande;79055
79;Posgraduacao;pequena;79215
79;Posgraduacao;pequena;79376
80;Posgraduacao;pequena;79536
80;Posgraduacao;pequena;79697
80;Posgraduacao;media;79857
80;EnsinoMedio;media;80018
80;EnsinoMedio;grande;80178
80;EnsinoMedio;pequena;80338
80;EnsinoMedio;pequena;80499
1;EnsinoMedio;pequena;1000
1;EnsinoMedio;pequena;1000
1;EnsinoMedio;pequena;1000
1;EnsinoMedio;pequena;1000
1;EnsinoMedio;media;1000
1;EnsinoMedio;media;1000
1;EnsinoMedio;grande;1000
2;EnsinoMedio;pequena;2000
2;EnsinoMedio;pequena;2000
2;EnsinoMedio;pequena;2000
2;EnsinoMedio;pequena;2000
2;EnsinoMedio;media;2000
3;EnsinoMedio;media;3000
3;EnsinoMedio;grande;3000
3;EnsinoMedio;pequena;2846
3;EnsinoMedio;pequena;3007
3;EnsinoMedio;pequena;3167
3;EnsinoMedio;pequena;3327
3;EnsinoMedio;media;3488
4;Graduacao;media;3648
4;Graduacao;grande;3809
4;Graduacao;pequena;3969
4;Graduacao;pequena;4130
4;Graduacao;pequena;4290
4;Graduacao;pequena;4451
5;Graduacao;media;4611
5;Graduacao;media;4771
5;Graduacao;grande;4932
5;Graduacao;pequena;5092
5;Posgraduacao;pequena;5253
5;Posgraduacao;pequena;5413
6;Posgraduacao;pequena;5574
6;Posgraduacao;media;5734
6;Posgraduacao;media;5895
6;Posgraduacao;grande;6055
6;Posgraduacao;pequena;6215
6;Posgraduacao;pequena;6376
7;Posgraduacao;pequena;6536
7;Posgraduacao;pequena;6697
7;Posgraduacao;media;6857
7;Posgraduacao;media;7018
7;Posgraduacao;grande;7178
7;Posgraduacao;pequena;7338
7;Posgraduacao;pequena;7499
8;Posgraduacao;pequena;7659
8;EnsinoMedio;pequena;7820
8;EnsinoMedio;media;7980
8;EnsinoMedio;media;8141
8;EnsinoMedio;grande;8301
8;EnsinoMedio;pequena;8462
9;EnsinoMedio;pequena;8622
9;EnsinoMedio;pequena;8782
9;EnsinoMedio;pequena;8943
9;EnsinoMedio;media;9103
9;EnsinoMedio;media;9264
9;EnsinoMedio;grande;9424
10;EnsinoMedio;pequena;9585
10;EnsinoMedio;pequena;9745
10;EnsinoMedio;pequena;9905
10;EnsinoMedio;pequena;10066
10;EnsinoMedio;media;10226
10;EnsinoMedio;media;10387
11;EnsinoMedio;grande;10547
11;EnsinoMedio;pequena;10708
11;Graduacao;pequena;10868
11;Graduacao;pequena;11029
11;Graduacao;pequena;11189
11;Graduacao;media;11349
12;Graduacao;media;11510
12;Graduacao;grande;11670
12;Graduacao;pequena;11831
12;Graduacao;pequena;11991
12;Graduacao;pequena;12152
12;Graduacao;pequena;12312
12;Posgraduacao;media;12473
13;Posgraduacao;media;12633
13;Posgraduacao;grande;12793
13;Posgraduacao;pequena;12954
13;Posgraduacao;pequena;13114
13;Posgraduacao;pequena;13275
13;Posgraduacao;pequena;13435
14;Posgraduacao;media;13596
14;Posgraduacao;media;13756
14;Posgraduacao;grande;13916
14;Posgraduacao;pequena;14077
14;Posgraduacao;pequena;14237
14;Posgraduacao;pequena;14398
15;Posgraduacao;pequena;14558
15;Posgraduacao;media;14719
15;Posgraduacao;media;14879
15;EnsinoMedio;grande;15040
15;EnsinoMedio;pequena;15200
15;EnsinoMedio;pequena;15360
16;EnsinoMedio;pequena;15521
16;EnsinoMedio;pequena;15681
16;EnsinoMedio;media;15842
16;EnsinoMedio;media;16002
16;EnsinoMedio;grande;16163
16;EnsinoMedio;pequena;16323
16;EnsinoMedio;pequena;16484
17;EnsinoMedio;pequena;16644
17;EnsinoMedio;pequena;16804
17;EnsinoMedio;media;16965
17;EnsinoMedio;media;17125
17;EnsinoMedio;grande;17286
17;EnsinoMedio;pequena;17446
18;EnsinoMedio;pequena;17607
18;EnsinoMedio;pequena;17767
18;EnsinoMedio;pequena;17927
18;Graduacao;media;18088
18;Graduacao;media;18248
18;Graduacao;grande;18409
19;Graduacao;pequena;18569
19;Graduacao;pequena;18730
19;Graduacao;pequena;18890
19;Graduacao;pequena;19051
19;Graduacao;media;19211
19;Graduacao;media;19371
20;Graduacao;grande;19532
20;Posgraduacao;pequena;19692
20;Posgraduacao;pequena;19853
20;Posgraduacao;pequena;20013
20;Posgraduacao;pequena;20174
20;Posgraduacao;media;20334
20;Posgraduacao;media;20495
21;Posgraduacao;grande;20655
21;Posgraduacao;pequena;20815
21;Posgraduacao;pequena;20976
21;Posgraduacao;pequena;21136
21;Posgraduacao;pequena;21297
21;Posgraduacao;media;21457
22;Posgraduacao;media;21618
22;Posgraduacao;grande;21778
22;Posgraduacao;pequena;21938
22;Posgraduacao;pequena;22099
22;EnsinoMedio;pequena;22259
22;EnsinoMedio;pequena;22420
23;EnsinoMedio;media;22580
23;EnsinoMedio;media;22741
23;EnsinoMedio;grande;22901
23;EnsinoMedio;pequena;23062
23;EnsinoMedio;pequena;23222
23;EnsinoMedio;pequena;23382
24;EnsinoMedio;pequena;23543
24;EnsinoMedio;media;23703
24;EnsinoMedio;media;23864
24;EnsinoMedio;grande;24024
24;EnsinoMedio;pequena;24185
24;EnsinoMedio;pequena;24345
25;EnsinoMedio;pequena;24505
25;EnsinoMedio;pequena;24666
25;EnsinoMedio;media;24826
25;EnsinoMedio;media;24987
25;EnsinoMedio;grande;25147
25;Graduacao;pequena;25308
25;Graduacao;pequena;25468
26;Graduacao;pequena;25629
26;Graduacao;pequena;25789
26;Graduacao;media;25949
26;Graduacao;media;26110
26;Graduacao;grande;26270
26;Graduacao;pequena;26431
27;Graduacao;pequena;26591
27;Graduacao;pequena;26752
27;Posgraduacao;pequena;26912
27;Posgraduacao;media;27073
27;Posgraduacao;media;27233
27;Posgraduacao;grande;27393
28;Posgraduacao;pequena;27554
28;Posgraduacao;pequena;27714
28;Posgraduacao;pequena;27875
28;Posgraduacao;pequena;28035
28;Posgraduacao;media;28196
28;Posgraduacao;media;28356
29;Posgraduacao;grande;28516
29;Posgraduacao;pequena;28677
29;Posgraduacao;pequena;28837
29;Posgraduacao;pequena;28998
29;Posgraduacao;pequena;29158
29;Posgraduacao;media;29319
29;EnsinoMedio;media;29479
30;EnsinoMedio;grande;29640
30;EnsinoMedio;pequena;29800
30;EnsinoMedio;pequena;29960
30;EnsinoMedio;pequena;30121
30;EnsinoMedio;pequena;30281
30;EnsinoMedio;media;30442
31;EnsinoMedio;media;30602
31;EnsinoMedio;grande;30763
31;EnsinoMedio;pequena;30923
31;EnsinoMedio;pequena;31084
31;EnsinoMedio;pequena;31244
31;EnsinoMedio;pequena;31404
32;EnsinoMedio;media;31565
32;EnsinoMedio;media;31725
32;EnsinoMedio;grande;31886
32;EnsinoMedio;pequena;32046
32;EnsinoMedio;pequena;32207
32;EnsinoMedio;pequena;32367
33;Graduacao;pequena;32527
33;Graduacao;media;32688
33;Graduacao;media;32848
33;Graduacao;grande;33009
33;Graduacao;pequena;33169
33;Graduacao;pequena;33330
33;Graduacao;pequena;33490
34;Graduacao;pequena;33651
34;Graduacao;media;33811
34;Graduacao;media;33971
34;Posgraduacao;grande;34132
34;Posgraduacao;pequena;34292
34;Posgraduacao;pequena;34453
35;Posgraduacao;pequena;34613
35;Posgraduacao;pequena;34774
35;Posgraduacao;media;34934
35;Posgraduacao;media;35095
35;Posgraduacao;grande;35255
35;Posgraduacao;pequena;35415
36;Posgraduacao;pequena;35576
36;Posgraduacao;pequena;35736
36;Posgraduacao;pequena;35897
36;Posgraduacao;media;36057
36;Posgraduacao;media;36218
36;Posgraduacao;grande;36378
37;Posgraduacao;pequena;36538
37;EnsinoMedio;pequena;36699
37;EnsinoMedio;pequena;36859
37;EnsinoMedio;pequena;37020
37;EnsinoMedio;media;37180
37;EnsinoMedio;media;37341
38;EnsinoMedio;grande;37501
38;EnsinoMedio;pequena;37662
38;EnsinoMedio;pequena;37822
38;EnsinoMedio;pequena;37982
38;EnsinoMedio;pequena;38143
38;EnsinoMedio;media;38303
38;EnsinoMedio;media;38464
39;EnsinoMedio;grande;38624
39;EnsinoMedio;pequena;38785
39;EnsinoMedio;pequena;38945
39;EnsinoMedio;pequena;39105
39;EnsinoMedio;pequena;39266
39;EnsinoMedio;media;39426
40;EnsinoMedio;media;39587
40;Graduacao;grande;39747
40;Graduacao;pequena;39908
40;Graduacao;pequena;40068
40;Graduacao;pequena;40229
40;Graduacao;pequena;40389
41;Graduacao;media;40549
41;Graduacao;media;40710
41;Graduacao;grande;40870
41;Graduacao;pequena;41031
41;Graduacao;pequena;41191
41;Posgraduacao;pequena;41352
42;Posgraduacao;pequena;41512
42;Posgraduacao;media;41673
42;Posgraduacao;media;41833
42;Posgraduacao;grande;41993
42;Posgraduacao;pequena;42154
42;Posgraduacao;pequena;42314
42;Posgraduacao;pequena;42475
43;Posgraduacao;pequena;42635
43;Posgraduacao;media;42796
43;Posgraduacao;media;42956
43;Posgraduacao;grande;43116
43;Posgraduacao;pequena;43277
43;Posgraduacao;pequena;43437
44;Posgraduacao;pequena;43598
44;Posgraduacao;pequena;43758
44;EnsinoMedio;media;43919
44;EnsinoMedio;media;44079
44;EnsinoMedio;grande;44240
44;EnsinoMedio;pequena;44400
45;EnsinoMedio;pequena;44560
45;EnsinoMedio;pequena;44721
45;EnsinoMedio;pequena;44881
45;EnsinoMedio;media;45042
45;EnsinoMedio;media;45202
45;EnsinoMedio;grande;45363
46;EnsinoMedio;pequena;45523
46;EnsinoMedio;pequena;45684
46;EnsinoMedio;pequena;45844
46;EnsinoMedio;pequena;46004
46;EnsinoMedio;media;46165
46;EnsinoMedio;media;46325
46;EnsinoMedio;grande;46486
47;EnsinoMedio;pequena;46646
47;EnsinoMedio;pequena;46807
47;Graduacao;pequena;46967
47;Graduacao;pequena;47127
47;Graduacao;media;47288
47;Graduacao;media;47448
48;Graduacao;grande;47609
48;Graduacao;pequena;47769
48;Graduacao;pequena;47930
48;Graduacao;pequena;48090
48;Graduacao;pequena;48251
48;Graduacao;media;48411
49;Posgraduacao;media;48571
49;Posgraduacao;grande;48732
49;Posgraduacao;pequena;48892
49;Posgraduacao;pequena;49053
49;Posgraduacao;pequena;49213
49;Posgraduacao;pequena;49374
50;Posgraduacao;media;49534
50;Posgraduacao;media;49695
50;Posgraduacao;grande;49855
50;Posgraduacao;pequena;50015
50;Posgraduacao;pequena;50176
50;Posgraduacao;pequena;50336
50;Posgraduacao;pequena;50497
51;Posgraduacao;media;50657
51;Posgraduacao;media;50818
51;Posgraduacao;grande;50978
51;EnsinoMedio;pequena;51138
51;EnsinoMedio;pequena;51299
51;EnsinoMedio;pequena;51459
52;EnsinoMedio;pequena;51620
52;EnsinoMedio;media;51780
52;EnsinoMedio;media;51941
52;EnsinoMedio;grande;52101
52;EnsinoMedio;pequena;52262
52;EnsinoMedio;pequena;52422
53;EnsinoMedio;pequena;52582
53;EnsinoMedio;pequena;52743
53;EnsinoMedio;media;52903
53;EnsinoMedio;media;53064
53;EnsinoMedio;grande;53224
53;EnsinoMedio;pequena;53385
54;EnsinoMedio;pequena;53545
54;EnsinoMedio;pequena;53705
54;EnsinoMedio;pequena;53866
54;EnsinoMedio;media;54026
54;Graduacao;media;54187
54;Graduacao;grande;54347
55;Graduacao;pequena;54508
55;Graduacao;pequena;54668
55;Graduacao;pequena;54829
55;Graduacao;pequena;54989
55;Graduacao;media;55149
55;Graduacao;media;55310
55;Graduacao;grande;55470
56;Graduacao;pequena;55631
56;Posgraduacao;pequena;55791
56;Posgraduacao;pequena;55952
56;Posgraduacao;pequena;56112
56;Posgraduacao;media;56273
56;Posgraduacao;media;56433
57;Posgraduacao;grande;56593
57;Posgraduacao;pequena;56754
57;Posgraduacao;pequena;56914
57;Posgraduacao;pequena;57075
57;Posgraduacao;pequena;57235
57;Posgraduacao;media;57396
58;Posgraduacao;media;57556
58;Posgraduacao;grande;57716
58;Posgraduacao;pequena;57877
58;Posgraduacao;pequena;58037
58;Posgraduacao;pequena;58198
58;EnsinoMedio;pequena;58358
59;EnsinoMedio;media;58519
59;EnsinoMedio;media;58679
59;EnsinoMedio;grande;58840
59;EnsinoMedio;pequena;59000
59;EnsinoMedio;pequena;59160
59;EnsinoMedio;pequena;59321
59;EnsinoMedio;pequena;59481
60;EnsinoMedio;media;59642
60;EnsinoMedio;media;59802
60;EnsinoMedio;grande;59963
60;EnsinoMedio;pequena;60123
60;EnsinoMedio;pequena;60284
60;EnsinoMedio;pequena;60444
61;EnsinoMedio;pequena;60604
61;EnsinoMedio;media;60765
61;EnsinoMedio;media;60925
61;EnsinoMedio;grande;61086
61;EnsinoMedio;pequena;61246
61;Graduacao;pequena;61407
62;Graduacao;pequena;61567
62;Graduacao;pequena;61727
62;Graduacao;media;61888
62;Graduacao;media;62048
62;Graduacao;grande;62209
62;Graduacao;pequena;62369
63;Graduacao;pequena;62530
63;Graduacao;pequena;62690
63;Graduacao;pequena;62851
63;Posgraduacao;media;63011
63;Posgraduacao;media;63171
63;Posgraduacao;grande;63332
63;Posgraduacao;pequena;63492
64;Posgraduacao;pequena;63653
64;Posgraduacao;pequena;63813
64;Posgraduacao;pequena;63974
64;Posgraduacao;media;64134
64;Posgraduacao;media;64295
64;Posgraduacao;grande;64455
65;Posgraduacao;pequena;64615
65;Posgraduacao;pequena;64776
65;Posgraduacao;pequena;64936
65;Posgraduacao;pequena;65097
65;Posgraduacao;media;65257
65;Posgraduacao;media;65418
66;EnsinoMedio;grande;65578
66;EnsinoMedio;pequena;65738
66;EnsinoMedio;pequena;65899
66;EnsinoMedio;pequena;66059
66;EnsinoMedio;pequena;66220
66;EnsinoMedio;media;66380
67;EnsinoMedio;media;66541
67;EnsinoMedio;grande;66701
67;EnsinoMedio;pequena;66862
67;EnsinoMedio;pequena;67022
67;EnsinoMedio;pequena;67182
67;EnsinoMedio;pequena;67343
68;EnsinoMedio;media;67503
68;EnsinoMedio;media;67664
68;EnsinoMedio;grande;67824
68;EnsinoMedio;pequena;67985
68;EnsinoMedio;pequena;68145
68;EnsinoMedio;pequena;68305
68;EnsinoMedio;pequena;68466
69;Graduacao;media;68626
69;Graduacao;media;68787
69;Graduacao;grande;68947
69;Graduacao;pequena;69108
69;Graduacao;pequena;69268
69;Graduacao;pequena;69429
70;Graduacao;pequena;69589
70;Graduacao;media;69749
70;Graduacao;media;69910
70;Graduacao;grande;70070
70;Posgraduacao;pequena;70231
70;Posgraduacao;pequena;70391
71;Posgraduacao;pequena;70552
71;Posgraduacao;pequena;70712
71;Posgraduacao;media;70873
71;Posgraduacao;media;71033
71;Posgraduacao;grande;71193
71;Posgraduacao;pequena;71354
72;Posgraduacao;pequena;71514
72;Posgraduacao;pequena;71675
72;Posgraduacao;pequena;71835
72;Posgraduacao;media;71996
72;Posgraduacao;media;72156
72;Posgraduacao;grande;72316
72;Posgraduacao;pequena;72477
73;Posgraduacao;pequena;72637
73;EnsinoMedio;pequena;72798
73;EnsinoMedio;pequena;72958
73;EnsinoMedio;media;73119
73;EnsinoMedio;media;73279
73;EnsinoMedio;grande;73440
74;EnsinoMedio;pequena;73600
74;EnsinoMedio;pequena;73760
74;EnsinoMedio;pequena;73921
74;EnsinoMedio;pequena;74081
74;EnsinoMedio;media;74242
74;EnsinoMedio;media;74402
75;EnsinoMedio;grande;74563
75;EnsinoMedio;pequena;74723
75;EnsinoMedio;pequena;74884
75;EnsinoMedio;pequena;75044
75;EnsinoMedio;pequena;75204
75;EnsinoMedio;media;75365
76;EnsinoMedio;media;75525
76;EnsinoMedio;grande;75686
76;Graduacao;pequena;75846
76;Graduacao;pequena;76007
76;Graduacao;pequena;76167
76;Graduacao;pequena;76327
76;Graduacao;media;76488
77;Graduacao;media;76648
77;Graduacao;grande;76809
77;Graduacao;pequena;76969
77;Graduacao;pequena;77130
77;Graduacao;pequena;77290
77;Posgraduacao;pequena;77451
78;Posgraduacao;media;77611
78;Posgraduacao;media;77771
78;Posgraduacao;grande;77932
78;Posgraduacao;pequena;78092
78;Posgraduacao;pequena;78253
78;Posgraduacao;pequena;78413
79;Posgraduacao;pequena;78574
79;Posgraduacao;media;78734
79;Posgraduacao;media;78895
79;Posgraduacao;grande;79055
79;Posgraduacao;pequena;79215
79;Posgraduacao;pequena;79376
80;Posgraduacao;pequena;79536
80;Posgraduacao;pequena;79697
80;Posgraduacao;media;79857
80;EnsinoMedio;media;80018
80;EnsinoMedio;grande;80178
80;EnsinoMedio;pequena;80338
80;EnsinoMedio;pequena;80499
1;EnsinoMedio;pequena;1000
1;EnsinoMedio;pequena;1000
1;EnsinoMedio;pequena;1000
1;EnsinoMedio;pequena;1000
1;EnsinoMedio;media;1000
1;EnsinoMedio;media;1000
1;EnsinoMedio;grande;1000
2;EnsinoMedio;pequena;2000
2;EnsinoMedio;pequena;2000
2;EnsinoMedio;pequena;2000
2;EnsinoMedio;pequena;2000
2;EnsinoMedio;media;2000
3;EnsinoMedio;media;3000
3;EnsinoMedio;grande;3000
3;EnsinoMedio;pequena;2846
3;EnsinoMedio;pequena;3007
3;EnsinoMedio;pequena;3167
3;EnsinoMedio;pequena;3327
3;EnsinoMedio;media;3488
4;Graduacao;media;3648
4;Graduacao;grande;3809
4;Graduacao;pequena;3969
4;Graduacao;pequena;4130
4;Graduacao;pequena;4290
4;Graduacao;pequena;4451
5;Graduacao;media;4611
5;Graduacao;media;4771
5;Graduacao;grande;4932
5;Graduacao;pequena;5092
5;Posgraduacao;pequena;5253
5;Posgraduacao;pequena;5413
6;Posgraduacao;pequena;5574
6;Posgraduacao;media;5734
6;Posgraduacao;media;5895
6;Posgraduacao;grande;6055
6;Posgraduacao;pequena;6215
6;Posgraduacao;pequena;6376
7;Posgraduacao;pequena;6536
7;Posgraduacao;pequena;6697
7;Posgraduacao;media;6857
7;Posgraduacao;media;7018
7;Posgraduacao;grande;7178
7;Posgraduacao;pequena;7338
7;Posgraduacao;pequena;7499
8;Posgraduacao;pequena;7659
8;EnsinoMedio;pequena;7820
8;EnsinoMedio;media;7980
8;EnsinoMedio;media;8141
8;EnsinoMedio;grande;8301
8;EnsinoMedio;pequena;8462
9;EnsinoMedio;pequena;8622
9;EnsinoMedio;pequena;8782
9;EnsinoMedio;pequena;8943
9;EnsinoMedio;media;9103
9;EnsinoMedio;media;9264
9;EnsinoMedio;grande;9424
10;EnsinoMedio;pequena;9585
10;EnsinoMedio;pequena;9745
